item_id:token,movie_title:token_seq,release_year:token,genre:token_seq,interaction_count,pop_score,popularity_label
2799,Tarzan and the Lost City,1998,Action Adventure,36,3.667888956699552e-05,-1
3045,This Is My Father,1998,Drama Romance,36,3.667888956699552e-05,-1
2502,"Great Ziegfeld, The",1936,Musical,36,3.667888956699552e-05,-1
1118,"Mummy's Tomb, The",1942,Horror,36,3.667888956699552e-05,-1
3036,House Party 3,1994,Comedy,36,3.667888956699552e-05,-1
2906,Traveller,1997,Drama,36,3.667888956699552e-05,-1
2513,"Filth and the Fury, The",2000,Documentary,36,3.667888956699552e-05,-1
1465,Flirt,1995,Drama,36,3.667888956699552e-05,-1
2681,American Dream,1990,Documentary,36,3.667888956699552e-05,-1
2966,"Idiots, The (Idioterne)",1998,Comedy Drama,36,3.667888956699552e-05,-1
2432,"Thieves (Voleurs, Les)",1996,Crime Drama Romance,36,3.667888956699552e-05,-1
2839,One Tough Cop,1998,Action Drama,36,3.667888956699552e-05,-1
1628,Bossa Nova,1999,Comedy,35,3.5660031523467865e-05,-1
3210,Roommates,1995,Comedy Drama,35,3.5660031523467865e-05,-1
2224,Bhaji on the Beach,1993,Comedy Drama,35,3.5660031523467865e-05,-1
2184,Buddy,1997,Adventure Children's Drama,35,3.5660031523467865e-05,-1
3091,Cosi,1996,Comedy,35,3.5660031523467865e-05,-1
3131,My Name Is Joe,1998,Drama Romance,35,3.5660031523467865e-05,-1
2684,Rosetta,1999,Drama,35,3.5660031523467865e-05,-1
3189,Fun and Fancy Free,1947,Animation Children's Musical,35,3.5660031523467865e-05,-1
1598,Whipped,2000,Comedy,35,3.5660031523467865e-05,-1
363,"Cruise, The",1998,Documentary,35,3.5660031523467865e-05,-1
3037,Blood & Wine,1997,Drama,35,3.5660031523467865e-05,-1
2465,Underground,1995,War,35,3.5660031523467865e-05,-1
2729,Surviving Picasso,1996,Drama,35,3.5660031523467865e-05,-1
2457,Normal Life,1996,Crime Drama,35,3.5660031523467865e-05,-1
3031,Isn't She Great?,2000,Comedy,35,3.5660031523467865e-05,-1
3089,Hana-bi,1997,Comedy Crime Drama,35,3.5660031523467865e-05,-1
3178,Band of the Hand,1986,Action,35,3.5660031523467865e-05,-1
2247,Palookaville,1996,Action Drama,34,3.4641173479940214e-05,-1
486,"Inkwell, The",1994,Comedy Drama,34,3.4641173479940214e-05,-1
3233,"Monster, The (Il Mostro)",1994,Comedy,34,3.4641173479940214e-05,-1
1378,That Old Feeling,1997,Comedy Romance,34,3.4641173479940214e-05,-1
1891,"Wedding Gift, The",1994,Drama,34,3.4641173479940214e-05,-1
2385,Hell Night,1981,Horror,34,3.4641173479940214e-05,-1
2645,Drunks,1997,Drama,34,3.4641173479940214e-05,-1
2346,Where the Money Is,2000,Comedy Drama,34,3.4641173479940214e-05,-1
2936,Rent-A-Cop,1988,Action Comedy,34,3.4641173479940214e-05,-1
1511,"Scarlet Letter, The",1926,Drama,34,3.4641173479940214e-05,-1
2738,"Good Mother, The",1988,Drama,33,3.362231543641256e-05,-1
2971,"Adventures of Elmo in Grouchland, The",1999,Children's Comedy,33,3.362231543641256e-05,-1
411,Roustabout,1964,Musical,33,3.362231543641256e-05,-1
3157,Unforgettable,1996,Thriller,33,3.362231543641256e-05,-1
1706,Beyond the Poseidon Adventure,1979,Adventure,33,3.362231543641256e-05,-1
2912,Nico Icon,1995,Documentary,33,3.362231543641256e-05,-1
2369,"Sum of Us, The",1994,Comedy,33,3.362231543641256e-05,-1
2160,Agnes Browne,1999,Comedy Drama,33,3.362231543641256e-05,-1
2720,Crossfire,1947,Crime Film-Noir,33,3.362231543641256e-05,-1
1753,Mr. & Mrs. Smith,1941,Comedy,33,3.362231543641256e-05,-1
2449,"Sandpiper, The",1965,Drama Romance,33,3.362231543641256e-05,-1
2473,"Browning Version, The",1994,Drama,33,3.362231543641256e-05,-1
810,"Adventures of Sebastian Cole, The",1998,Comedy Drama,33,3.362231543641256e-05,-1
1431,My Tutor,1983,Drama,33,3.362231543641256e-05,-1
2734,"Player's Club, The",1998,Action Drama,33,3.362231543641256e-05,-1
2537,Edge of Seventeen,1998,Comedy Drama Romance,33,3.362231543641256e-05,-1
3155,Knightriders,1981,Action Adventure Drama,33,3.362231543641256e-05,-1
1531,"Mummy's Hand, The",1940,Horror,33,3.362231543641256e-05,-1
1892,"Visitors, The (Les Visiteurs)",1993,Comedy Sci-Fi,32,3.2603457392884906e-05,-1
2664,"Pompatus of Love, The",1996,Comedy Drama,32,3.2603457392884906e-05,-1
2669,Three Wishes,1995,Drama,32,3.2603457392884906e-05,-1
2776,Romance,1999,Drama Romance,32,3.2603457392884906e-05,-1
2352,Blood For Dracula (Andy Warhol's Dracula),1974,Horror,32,3.2603457392884906e-05,-1
2451,"Man from Laramie, The",1955,Western,32,3.2603457392884906e-05,-1
2570,"Perfect Candidate, A",1996,Documentary,32,3.2603457392884906e-05,-1
3276,"Garbage Pail Kids Movie, The",1987,Adventure Children's,32,3.2603457392884906e-05,-1
3129,Hell in the Pacific,1968,Drama War,32,3.2603457392884906e-05,-1
2942,Ed,1996,Comedy,32,3.2603457392884906e-05,-1
1542,"Ghost of Frankenstein, The",1942,Horror,32,3.2603457392884906e-05,-1
2756,My Life So Far,1999,Drama,32,3.2603457392884906e-05,-1
2349,Amityville 1992: It's About Time,1992,Horror,32,3.2603457392884906e-05,-1
2194,Far From Home: The Adventures of Yellow Dog,1995,Adventure Children's,32,3.2603457392884906e-05,-1
2477,Taste of Cherry,1997,Drama,32,3.2603457392884906e-05,-1
1551,Country,1984,Drama,32,3.2603457392884906e-05,-1
1880,Shanghai Surprise,1986,Adventure,32,3.2603457392884906e-05,-1
2624,Once Upon a Time... When We Were Colored,1995,Drama,32,3.2603457392884906e-05,-1
3149,Crime and Punishment in Suburbia,2000,Comedy Drama,32,3.2603457392884906e-05,-1
2682,My Best Fiend (Mein liebster Feind),1999,Documentary,32,3.2603457392884906e-05,-1
2150,"Broadway Melody, The",1929,Musical,31,3.1584599349357255e-05,-1
2302,Career Girls,1997,Drama,31,3.1584599349357255e-05,-1
2667,Benji the Hunted,1987,Adventure Children's,31,3.1584599349357255e-05,-1
2362,Raise the Titanic,1980,Drama Thriller,31,3.1584599349357255e-05,-1
2529,Stalingrad,1993,War,31,3.1584599349357255e-05,-1
2981,Artemisia,1997,Drama,31,3.1584599349357255e-05,-1
2893,"Funeral, The",1996,Drama,31,3.1584599349357255e-05,-1
2759,Sarafina!,1992,Drama,31,3.1584599349357255e-05,-1
2563,Suture,1993,Film-Noir Thriller,31,3.1584599349357255e-05,-1
3106,Only Angels Have Wings,1939,Drama,31,3.1584599349357255e-05,-1
2364,"Mummy's Curse, The",1944,Horror,31,3.1584599349357255e-05,-1
3244,Killer's Kiss,1955,Film-Noir,31,3.1584599349357255e-05,-1
3075,Mr. Jealousy,1997,Comedy Romance,31,3.1584599349357255e-05,-1
2653,How to Stuff a Wild Bikini,1965,Comedy,31,3.1584599349357255e-05,-1
3033,"Big Tease, The",1999,Comedy,31,3.1584599349357255e-05,-1
3344,Manny & Lo,1996,Drama,31,3.1584599349357255e-05,-1
3257,Faust,1994,Animation Comedy Thriller,31,3.1584599349357255e-05,-1
1760,"Month by the Lake, A",1995,Comedy Drama,31,3.1584599349357255e-05,-1
2155,"Cry, the Beloved Country",1995,Drama,30,3.05657413058296e-05,-1
3237,Wanted: Dead or Alive,1987,Action,30,3.05657413058296e-05,-1
1780,Queens Logic,1991,Comedy Drama,30,3.05657413058296e-05,-1
2575,Under Suspicion,2000,Crime,30,3.05657413058296e-05,-1
2920,Carmen,1984,Drama,30,3.05657413058296e-05,-1
2586,Still Crazy,1998,Comedy Romance,30,3.05657413058296e-05,-1
2946,Rawhead Rex,1986,Horror Thriller,30,3.05657413058296e-05,-1
1730,"Slipper and the Rose, The",1976,Adventure Musical Romance,30,3.05657413058296e-05,-1
2310,Man Facing Southeast (Hombre Mirando al Sudeste),1986,Drama,30,3.05657413058296e-05,-1
1963,Double Happiness,1994,Drama,30,3.05657413058296e-05,-1
3085,Force of Evil,1948,Film-Noir,30,3.05657413058296e-05,-1
2916,Heavyweights,1994,Children's Comedy,30,3.05657413058296e-05,-1
3319,Plenty,1985,Drama,30,3.05657413058296e-05,-1
2320,Shooting Fish,1997,Romance,30,3.05657413058296e-05,-1
2109,Light of Day,1987,Drama,30,3.05657413058296e-05,-1
3286,Poison,1991,Drama,30,3.05657413058296e-05,-1
2661,Star Maps,1997,Drama,30,3.05657413058296e-05,-1
1568,Inferno,1980,Horror,30,3.05657413058296e-05,-1
2389,Sleepaway Camp,1983,Horror,29,2.9546883262301947e-05,-1
2190,We're Back! A Dinosaur's Story,1993,Animation Children's,29,2.9546883262301947e-05,-1
3213,"Zed & Two Noughts, A",1985,Drama,29,2.9546883262301947e-05,-1
2987,Love and a .45,1994,Thriller,29,2.9546883262301947e-05,-1
3283,"Source, The",1999,Documentary,29,2.9546883262301947e-05,-1
2637,Dream for an Insomniac,1996,Drama Romance,29,2.9546883262301947e-05,-1
3224,Cyclo,1995,Crime Drama,29,2.9546883262301947e-05,-1
2817,"Pyromaniac's Love Story, A",1995,Comedy Romance,29,2.9546883262301947e-05,-1
2713,Limelight,1952,Drama,29,2.9546883262301947e-05,-1
2710,Mute Witness,1994,Thriller,29,2.9546883262301947e-05,-1
368,Nowhere,1997,Drama,29,2.9546883262301947e-05,-1
3011,Lassie,1994,Adventure Children's,29,2.9546883262301947e-05,-1
3128,Santa Fe Trail,1940,Drama Romance Western,29,2.9546883262301947e-05,-1
2743,It's My Party,1995,Drama,29,2.9546883262301947e-05,-1
3221,S.F.W.,1994,Drama,29,2.9546883262301947e-05,-1
2532,One Magic Christmas,1985,Drama Fantasy,29,2.9546883262301947e-05,-1
1785,"Favor, The",1994,Comedy Romance,29,2.9546883262301947e-05,-1
3174,"Endless Summer 2, The",1994,Documentary,29,2.9546883262301947e-05,-1
3151,Autumn Sonata (HÃ¶stsonaten ),1978,Drama,29,2.9546883262301947e-05,-1
2907,"Draughtsman's Contract, The",1982,Drama,29,2.9546883262301947e-05,-1
3135,Female Perversions,1996,Drama,29,2.9546883262301947e-05,-1
2110,Being Human,1993,Drama,28,2.8528025218774292e-05,-1
3269,Mike's Murder,1984,Mystery,28,2.8528025218774292e-05,-1
2818,"Blood In, Blood Out (a.k.a. Bound by Honor)",1993,Crime Drama,28,2.8528025218774292e-05,-1
3008,Shaft in Africa,1973,Action Crime,28,2.8528025218774292e-05,-1
2335,Barenaked in America,1999,Documentary,28,2.8528025218774292e-05,-1
2394,Fluke,1995,Children's Drama,28,2.8528025218774292e-05,-1
3291,Castle Freak,1995,Horror,28,2.8528025218774292e-05,-1
2795,Live Flesh,1997,Drama,28,2.8528025218774292e-05,-1
1582,He Walked by Night,1948,Crime Film-Noir Thriller,28,2.8528025218774292e-05,-1
2621,Before the Rain (Pred dozhdot),1994,Drama,28,2.8528025218774292e-05,-1
3158,Never Talk to Strangers,1995,Thriller,28,2.8528025218774292e-05,-1
2890,Ladybird Ladybird,1994,Drama,28,2.8528025218774292e-05,-1
371,Total Eclipse,1995,Drama Romance,28,2.8528025218774292e-05,-1
3227,Metroland,1997,Comedy Drama,28,2.8528025218774292e-05,-1
2674,Cimarron,1931,Western,28,2.8528025218774292e-05,-1
2321,Up at the Villa,2000,Drama,28,2.8528025218774292e-05,-1
3238,And God Created Woman (Et Dieu&#8230;CrÃ©a la Femme),1956,Drama,28,2.8528025218774292e-05,-1
3044,Caught,1996,Drama Thriller,28,2.8528025218774292e-05,-1
2718,Splendor,1999,Comedy,28,2.8528025218774292e-05,-1
2354,Sorority House Massacre II,1990,Horror,28,2.8528025218774292e-05,-1
2923,"Idolmaker, The",1980,Drama,28,2.8528025218774292e-05,-1
2396,Kronos,1957,Sci-Fi,28,2.8528025218774292e-05,-1
3235,Bent,1997,Drama War,28,2.8528025218774292e-05,-1
2672,"Year My Voice Broke, The",1987,Drama,27,2.750916717524664e-05,-1
3267,Judy Berlin,1999,Drama,27,2.750916717524664e-05,-1
2995,All the Vermeers in New York,1990,Comedy Drama Romance,27,2.750916717524664e-05,-1
1617,Kaspar Hauser,1993,Drama,27,2.750916717524664e-05,-1
3194,Panther,1995,Drama,27,2.750916717524664e-05,-1
3140,"Good Man in Africa, A",1994,Action Adventure,27,2.750916717524664e-05,-1
2820,Still Breathing,1997,Comedy Romance,27,2.750916717524664e-05,-1
3084,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",1977,Horror,27,2.750916717524664e-05,-1
1289,For All Mankind,1989,Documentary,27,2.750916717524664e-05,-1
3300,Faces,1968,Drama,27,2.750916717524664e-05,-1
3074,Alvarez Kelly,1966,Western,27,2.750916717524664e-05,-1
2655,It Conquered the World,1956,Sci-Fi,27,2.750916717524664e-05,-1
751,"Simple Wish, A",1997,Children's Fantasy,27,2.750916717524664e-05,-1
3023,"Haunted World of Edward D. Wood Jr., The",1995,Documentary,27,2.750916717524664e-05,-1
3058,When Night Is Falling,1995,Drama Romance,27,2.750916717524664e-05,-1
2755,"Harmonists, The",1997,Drama,27,2.750916717524664e-05,-1
1786,"Theory of Flight, The",1998,Comedy Drama Romance,27,2.750916717524664e-05,-1
2887,Love Serenade,1996,Comedy,27,2.750916717524664e-05,-1
2005,"In Crowd, The",2000,Thriller,26,2.6490309131718987e-05,-1
2659,Pajama Party,1964,Comedy,26,2.6490309131718987e-05,-1
2083,Love Jones,1997,Romance,26,2.6490309131718987e-05,-1
2707,Following,1998,Drama,26,2.6490309131718987e-05,-1
3336,"Hi-Lo Country, The",1998,Drama Western,26,2.6490309131718987e-05,-1
1549,"Loss of Sexual Innocence, The",1999,Drama,26,2.6490309131718987e-05,-1
2957,Carnosaur 2,1995,Horror Sci-Fi,26,2.6490309131718987e-05,-1
1376,It Takes Two,1995,Comedy,26,2.6490309131718987e-05,-1
1777,I'll Be Home For Christmas,1998,Comedy Romance,26,2.6490309131718987e-05,-1
1357,Lawn Dogs,1997,Drama,26,2.6490309131718987e-05,-1
3222,Trial by Jury,1994,Thriller,26,2.6490309131718987e-05,-1
2716,Smiling Fish and Goat on Fire,1999,Drama,26,2.6490309131718987e-05,-1
2945,"Giant Gila Monster, The",1959,Horror Sci-Fi,26,2.6490309131718987e-05,-1
2334,"Slumber Party Massacre, The",1982,Horror,26,2.6490309131718987e-05,-1
2164,Knock Off,1998,Action,26,2.6490309131718987e-05,-1
3144,Switchblade Sisters,1975,Crime,26,2.6490309131718987e-05,-1
3007,Curse of the Puppet Master,1998,Horror Sci-Fi Thriller,26,2.6490309131718987e-05,-1
2687,Love & Sex,2000,Comedy Romance,26,2.6490309131718987e-05,-1
2192,"King and I, The",1999,Animation Children's,26,2.6490309131718987e-05,-1
2435,Johns,1996,Drama,26,2.6490309131718987e-05,-1
2891,Committed,2000,Comedy Drama,26,2.6490309131718987e-05,-1
1950,Nadja,1994,Drama,26,2.6490309131718987e-05,-1
1764,Passion of Mind,1999,Romance Thriller,26,2.6490309131718987e-05,-1
3251,Stage Fright,1950,Mystery Thriller,25,2.5471451088191333e-05,-1
3145,"Goodbye, Lover",1999,Comedy Crime Thriller,25,2.5471451088191333e-05,-1
2701,Contempt (Le MÃ©pris),1963,Drama,25,2.5471451088191333e-05,-1
3032,B*A*P*S,1997,Comedy,25,2.5471451088191333e-05,-1
2794,"Day of the Beast, The (El DÃ­a de la bestia)",1995,Comedy Horror Thriller,25,2.5471451088191333e-05,-1
2542,"Last Days, The",1998,Documentary,25,2.5471451088191333e-05,-1
2973,Anna Karenina,1997,Drama Romance,25,2.5471451088191333e-05,-1
2921,Room at the Top,1959,Drama,25,2.5471451088191333e-05,-1
2242,Dear Diary (Caro Diario),1994,Comedy Drama,25,2.5471451088191333e-05,-1
2784,Slam,1998,Drama,25,2.5471451088191333e-05,-1
1806,"Slumber Party Massacre II, The",1987,Horror,25,2.5471451088191333e-05,-1
3041,Shadrach,1998,Drama,25,2.5471451088191333e-05,-1
2587,Music From Another Room,1998,Drama Romance,25,2.5471451088191333e-05,-1
3015,Come See the Paradise,1990,Drama Romance,25,2.5471451088191333e-05,-1
1239,Purple Noon,1960,Crime Thriller,25,2.5471451088191333e-05,-1
1520,"Perils of Pauline, The",1947,Comedy,25,2.5471451088191333e-05,-1
3218,Touch,1997,Romance,24,2.445259304466368e-05,-1
2884,"Promise, The (La Promesse)",1996,Drama,24,2.445259304466368e-05,-1
3077,"CÃ©rÃ©monie, La",1995,Drama,24,2.445259304466368e-05,-1
3264,"Price Above Rubies, A",1998,Drama,24,2.445259304466368e-05,-1
2846,Tales of Terror,1962,Horror,24,2.445259304466368e-05,-1
706,"Dog's Life, A",1920,Comedy,24,2.445259304466368e-05,-1
2351,"Amityville Curse, The",1990,Horror,24,2.445259304466368e-05,-1
2868,"Real Blonde, The",1997,Comedy,24,2.445259304466368e-05,-1
2993,Chairman of the Board,1998,Comedy,24,2.445259304466368e-05,-1
1623,Jonah Who Will Be 25 in the Year 2000,1976,Comedy,24,2.445259304466368e-05,-1
2991,Carpool,1996,Comedy Crime,24,2.445259304466368e-05,-1
2282,Melody Time,1948,Animation Children's Musical,24,2.445259304466368e-05,-1
2831,Calendar Girl,1993,Drama,24,2.445259304466368e-05,-1
2022,"Secret Adventures of Tom Thumb, The",1993,Adventure Children's,24,2.445259304466368e-05,-1
3114,Trixie,1999,Comedy,24,2.445259304466368e-05,-1
3068,Jimmy Hollywood,1994,Comedy,24,2.445259304466368e-05,-1
2138,Desert Blue,1999,Drama,24,2.445259304466368e-05,-1
2786,"Grass Harp, The",1995,Drama,24,2.445259304466368e-05,-1
1755,"Couch in New York, A",1996,Comedy Romance,24,2.445259304466368e-05,-1
3013,Parasite,1982,Horror Sci-Fi,24,2.445259304466368e-05,-1
3287,Turtle Diary,1985,Drama,23,2.3433735001136025e-05,-1
2683,Aparajito,1956,Drama,23,2.3433735001136025e-05,-1
1515,Little Lord Fauntleroy,1936,Drama,23,2.3433735001136025e-05,-1
2913,Psycho Beach Party,2000,Comedy Horror Thriller,23,2.3433735001136025e-05,-1
3328,"Ilsa, She Wolf of the SS",1974,Horror,23,2.3433735001136025e-05,-1
2970,"Charlie, the Lonesome Cougar",1967,Adventure Children's,23,2.3433735001136025e-05,-1
1528,Kronos,1973,Horror,23,2.3433735001136025e-05,-1
2882,"Slingshot, The (KÃ¥disbellan )",1993,Comedy Drama,23,2.3433735001136025e-05,-1
2881,"Innocents, The",1961,Thriller,23,2.3433735001136025e-05,-1
2220,Pushing Hands,1992,Comedy,23,2.3433735001136025e-05,-1
3171,Native Son,1986,Drama,23,2.3433735001136025e-05,-1
2750,"Education of Little Tree, The",1997,Drama,23,2.3433735001136025e-05,-1
3239,"Circus, The",1928,Comedy,23,2.3433735001136025e-05,-1
2886,Girls Town,1996,Drama,23,2.3433735001136025e-05,-1
3066,Illuminata,1998,Comedy,23,2.3433735001136025e-05,-1
3027,"Black Cat, White Cat (Crna macka, beli macor)",1998,Comedy Romance,23,2.3433735001136025e-05,-1
2599,Man of the House,1995,Comedy,23,2.3433735001136025e-05,-1
3236,Mass Appeal,1984,Drama,23,2.3433735001136025e-05,-1
3188,Tetsuo II: Body Hammer,1992,Sci-Fi,23,2.3433735001136025e-05,-1
1936,"Awfully Big Adventure, An",1995,Drama,23,2.3433735001136025e-05,-1
3110,Safe Men,1998,Comedy,23,2.3433735001136025e-05,-1
2601,"Mirror, The (Zerkalo)",1975,Drama,23,2.3433735001136025e-05,-1
3038,A Chef in Love,1996,Comedy,23,2.3433735001136025e-05,-1
2593,Time Regained (Le Temps RetrouvÃ©),1999,Drama,22,2.2414876957608374e-05,-1
3381,"Cure, The",1995,Drama,22,2.2414876957608374e-05,-1
785,"Gnome-Mobile, The",1967,Children's,22,2.2414876957608374e-05,-1
3314,Amityville: Dollhouse,1996,Horror,22,2.2414876957608374e-05,-1
2434,"Hanging Garden, The",1997,Drama,22,2.2414876957608374e-05,-1
3292,Zeus and Roxanne,1997,Children's,22,2.2414876957608374e-05,-1
3313,Deceiver,1997,Crime,22,2.2414876957608374e-05,-1
2950,Eyes Without a Face,1959,Horror,22,2.2414876957608374e-05,-1
2353,Sorority House Massacre,1986,Horror,22,2.2414876957608374e-05,-1
3053,"Damsel in Distress, A",1937,Comedy Musical Romance,22,2.2414876957608374e-05,-1
2446,"Golden Bowl, The",2000,Drama,21,2.139601891408072e-05,-1
2677,"Life of Ãmile Zola, The",1937,Drama,21,2.139601891408072e-05,-1
2225,Lulu on the Bridge,1998,Drama Mystery Romance,21,2.139601891408072e-05,-1
2673,"Winter Guest, The",1997,Drama,21,2.139601891408072e-05,-1
2670,Police Story 4: Project S (Chao ji ji hua),1993,Action,21,2.139601891408072e-05,-1
3102,"Night Porter, The (Il Portiere di notte)",1974,Drama,21,2.139601891408072e-05,-1
2948,Blood Beach,1981,Action Horror,21,2.139601891408072e-05,-1
3062,"Story of G.I. Joe, The",1945,War,21,2.139601891408072e-05,-1
2798,Freedom for Us (Ã nous la libertÃ© ),1931,Comedy,21,2.139601891408072e-05,-1
1168,Little Nemo: Adventures in Slumberland,1992,Animation Children's,21,2.139601891408072e-05,-1
2251,"Cement Garden, The",1993,Drama,21,2.139601891408072e-05,-1
1202,I Married A Strange Person,1997,Animation,21,2.139601891408072e-05,-1
2341,Amityville: A New Generation,1993,Horror,21,2.139601891408072e-05,-1
1775,Nina Takes a Lover,1994,Comedy Romance,21,2.139601891408072e-05,-1
2808,Goya in Bordeaux (Goya en Bodeos),1999,Drama,21,2.139601891408072e-05,-1
2806,"Saint of Fort Washington, The",1993,Drama,21,2.139601891408072e-05,-1
2955,"Hideous Sun Demon, The",1959,Horror Sci-Fi,21,2.139601891408072e-05,-1
3092,"Velocity of Gary, The",1998,Comedy Romance,21,2.139601891408072e-05,-1
3113,Assassination,1987,Action,21,2.139601891408072e-05,-1
319,All Over Me,1997,Drama,21,2.139601891408072e-05,-1
3108,"Black Sabbath (Tre Volti Della Paura, I)",1963,Horror,21,2.139601891408072e-05,-1
3024,Solas,1999,Drama,21,2.139601891408072e-05,-1
2556,"Terrorist, The (Malli)",1998,Drama,21,2.139601891408072e-05,-1
3083,Vagabond (Sans toit ni loi),1985,Drama,20,2.0377160870553066e-05,-1
3176,"Lodger, The",1926,Thriller,20,2.0377160870553066e-05,-1
2740,"Ciao, Professore! (Io speriamo che me la cavo )",1993,Drama,20,2.0377160870553066e-05,-1
3282,"Legend of 1900, The (Leggenda del pianista sull'oceano)",1998,Drama,20,2.0377160870553066e-05,-1
2243,"Chambermaid on the Titanic, The",1998,Romance,20,2.0377160870553066e-05,-1
1801,Denise Calls Up,1995,Comedy,20,2.0377160870553066e-05,-1
3136,Curdled,1996,Crime,20,2.0377160870553066e-05,-1
3190,Make Mine Music,1946,Animation Children's Musical,20,2.0377160870553066e-05,-1
3359,"Outlaw, The",1943,Western,20,2.0377160870553066e-05,-1
3095,Bedrooms & Hallways,1998,Comedy Romance,20,2.0377160870553066e-05,-1
1922,Chushingura,1962,Drama,20,2.0377160870553066e-05,-1
3181,Class Reunion,1982,Comedy,20,2.0377160870553066e-05,-1
3214,Nil By Mouth,1997,Drama,20,2.0377160870553066e-05,-1
1490,Wonderland,1997,Documentary,20,2.0377160870553066e-05,-1
2660,Stonewall,1995,Drama,20,2.0377160870553066e-05,-1
1799,Hugo Pool,1997,Romance,20,2.0377160870553066e-05,-1
3132,"Paradine Case, The",1947,Drama,20,2.0377160870553066e-05,-1
2027,Grateful Dead,1995,Documentary,20,2.0377160870553066e-05,-1
3143,Beyond Silence,1996,Drama,20,2.0377160870553066e-05,-1
3198,Alien Escape,1995,Horror Sci-Fi,20,2.0377160870553066e-05,-1
3090,Hotel de Love,1996,Comedy Romance,20,2.0377160870553066e-05,-1
3139,Some Mother's Son,1996,Drama,20,2.0377160870553066e-05,-1
3310,"Colonel Chabert, Le",1994,Drama Romance War,20,2.0377160870553066e-05,-1
3268,I Like It Like That,1994,Comedy Drama Romance,19,1.9358302827025412e-05,-1
2994,Meet the Deedles,1998,Children's Comedy,19,1.9358302827025412e-05,-1
2977,Blood Feast,1963,Horror,19,1.9358302827025412e-05,-1
1789,Overnight Delivery,1996,Romance,19,1.9358302827025412e-05,-1
3404,B. Monkey,1998,Romance Thriller,19,1.9358302827025412e-05,-1
2088,Angel on My Shoulder,1946,Crime Drama,19,1.9358302827025412e-05,-1
2222,Last Summer in the Hamptons,1995,Comedy Drama,19,1.9358302827025412e-05,-1
1788,"Smile Like Yours, A",1997,Comedy Romance,19,1.9358302827025412e-05,-1
2571,Shadow Conspiracy,1997,Thriller,19,1.9358302827025412e-05,-1
2699,"Ballad of Narayama, The (Narayama Bushiko)",1982,Drama,19,1.9358302827025412e-05,-1
3191,Silent Fall,1994,Drama Thriller,19,1.9358302827025412e-05,-1
3200,About Adam,2000,Comedy,19,1.9358302827025412e-05,-1
2462,Nelly & Monsieur Arnaud,1995,Drama,19,1.9358302827025412e-05,-1
3096,"Thin Line Between Love and Hate, A",1996,Comedy,19,1.9358302827025412e-05,-1
1946,Solar Crisis,1993,Sci-Fi Thriller,19,1.9358302827025412e-05,-1
3211,"Gate II: Trespassers, The",1990,Horror,19,1.9358302827025412e-05,-1
2550,"Great Locomotive Chase, The",1956,Adventure War,19,1.9358302827025412e-05,-1
1848,"Walking Dead, The",1995,Drama War,19,1.9358302827025412e-05,-1
3175,Secret Agent,1936,Thriller,19,1.9358302827025412e-05,-1
3021,Tom & Viv,1994,Drama,19,1.9358302827025412e-05,-1
2819,Simpatico,1999,Comedy Drama,19,1.9358302827025412e-05,-1
3177,"Rich Man's Wife, The",1996,Thriller,19,1.9358302827025412e-05,-1
3029,Mina Tannenbaum,1994,Drama,19,1.9358302827025412e-05,-1
3293,Heart Condition,1990,Comedy,19,1.9358302827025412e-05,-1
2597,Jack and Sarah,1995,Romance,19,1.9358302827025412e-05,-1
3197,Rough Magic,1995,Drama Romance,19,1.9358302827025412e-05,-1
3067,New Jersey Drive,1995,Crime Drama,18,1.833944478349776e-05,-1
3163,"Very Thought of You, The",1998,Comedy Romance,18,1.833944478349776e-05,-1
3241,"Sixth Man, The",1997,Comedy,18,1.833944478349776e-05,-1
2915,AimÃ©e & Jaguar,1999,Drama Romance,18,1.833944478349776e-05,-1
3242,Eight Days a Week,1997,Comedy,18,1.833944478349776e-05,-1
1198,"Vie est belle, La (Life is Rosey)",1987,Comedy Drama,18,1.833944478349776e-05,-1
3262,"Ballad of Ramblin' Jack, The",2000,Documentary,18,1.833944478349776e-05,-1
2416,That's Life!,1986,Drama,18,1.833944478349776e-05,-1
2456,Gang Related,1997,Crime,18,1.833944478349776e-05,-1
2821,Sugar Town,1999,Comedy,18,1.833944478349776e-05,-1
1657,Love & Human Remains,1993,Comedy,18,1.833944478349776e-05,-1
3039,DÃ©jÃ  Vu,1997,Drama Romance,18,1.833944478349776e-05,-1
2914,And the Ship Sails On (E la nave va),1984,Comedy War,18,1.833944478349776e-05,-1
2996,Cleo From 5 to 7 (ClÃ©o de 5 Ã  7),1962,Drama,18,1.833944478349776e-05,-1
2861,Onegin,1999,Drama,18,1.833944478349776e-05,-1
3167,"Henry: Portrait of a Serial Killer, Part 2",1996,Crime Horror,18,1.833944478349776e-05,-1
3180,Surf Nazis Must Die,1987,Drama,18,1.833944478349776e-05,-1
3199,Bad Moon,1996,Horror,18,1.833944478349776e-05,-1
3042,Telling Lies in America,1997,Drama,17,1.7320586739970107e-05,-1
3179,"Alan Smithee Film: Burn Hollywood Burn, An",1997,Comedy,17,1.7320586739970107e-05,-1
2690,Experience Preferred... But Not Essential,1982,Drama,17,1.7320586739970107e-05,-1
2764,Joe the King,1999,Crime Drama,17,1.7320586739970107e-05,-1
