item_id,movie_title,release_year,genre:token_seq,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
2116,"Sugarland Express, The",1974,Drama,False,/7DyOGy3lUQjuxkHUaUhVoylZnwK.jpg,"Crime,Drama",5121,en,The Sugarland Express,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",1.7074,/csahjHhtJ9NzFKcxVcw7S4Pyfj.jpg,1974-03-31,The Sugarland Express,False,6.603,411
3098,Trouble in Paradise,1932,Comedy Romance,False,/8xFIubJoxyidKaGjO1dc0btC9e7.jpg,"Comedy,Crime,Romance",195,en,Trouble in Paradise,"Thief Gaston Monescu and pickpocket Lily are partners in crime and love. Working for perfume company executive Mariette Colet, the two crooks decide to combine their criminal talents to rob their employer. Under the alias of Monsieur Laval, Gaston uses his position as Mariette's personal secretary to become closer to her. However, he takes things too far when he actually falls in love with Mariette, and has to choose between her and Lily.",1.1925,/FBxuoLRD3Biyul14unT5m3PYNS.jpg,1932-10-30,Trouble in Paradise,False,7.42,288
1281,Big Trouble in Little China,1986,Action Comedy,False,/7LK2053iOtiat3MeWM3S4MZ2mXK.jpg,"Action,Comedy,Fantasy,Adventure",6978,en,Big Trouble in Little China,"Truck driver Jack Burton gets embroiled in a supernatural battle when his best friend Wang Chi's green-eyed fiancée is kidnapped by henchmen of the sorcerer Lo Pan, who must marry a girl with green eyes in order to return to the human realm.",5.1962,/aeGy6SZua7eFXEZP9zAvrLkkbI2.jpg,1986-05-30,Big Trouble in Little China,False,7.2,3088
1282,Badlands,1973,Crime Drama,False,/5rp9Jydh9RxrvVBW2lr27B8NYiT.jpg,"Crime,Drama,Romance",3133,en,Badlands,An impressionable teenage girl from a dead-end town and her older greaser boyfriend embark on a killing spree in the South Dakota badlands.,1.9769,/z81rBzHNgiNLean2JTGHgxjJ8nq.jpg,1974-01-05,Badlands,False,7.478,1225
2045,"Battleship Potemkin, The (Bronenosets Potyomkin)",1925,Drama War,False,/7co64HQ4XDx9s2pITpe9xW8NfTR.jpg,"Drama,History,War",643,ru,Броненосец Потёмкин,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",2.9052,/hZmsRLsCnE9Zshf1YJONUpCOhds.jpg,1925-12-24,Battleship Potemkin,False,7.6,1191
2060,Boys and Girls,2000,Comedy Romance,False,/kxTDRp8pfhZcIpeihfPWUB9jRDZ.jpg,"Comedy,Drama,Romance",10571,en,Boys and Girls,"Ryan and Jennifer are opposites who definitely do not attract. At least that's what they always believed. When they met as twelve-year-olds, they disliked one another. When they met again as teenagers, they loathed each other. But when they meet in college, the uptight Ryan and the free-spirited Jennifer find that their differences bind them together and a rare friendship develops.",1.2143,/zhmnHC76Dw1hje1ITtmEzsfkOYW.jpg,2000-06-16,Boys and Girls,False,6.0,397
294,Shaft,2000,Action Crime,False,/sblTwYXpm6Nrl4qewg3526lBdlK.jpg,"Action,Adventure,Crime,Thriller",479,en,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",4.3163,/5ncvnNPaN73cOqD4muE413sSOyY.jpg,2000-06-15,Shaft,False,6.019,1314
854,Titan A.E.,2000,Adventure Animation Sci-Fi,False,/tBi72ljgqkakpsX7zQo6y5wDxHI.jpg,"Animation,Action,Science Fiction,Family,Adventure",7450,en,Titan A.E.,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",2.9855,/el2iHk3LTJWfEnwrvcRkvWY501G.jpg,2000-06-16,Titan A.E.,False,6.583,1098
2483,Butterfly (La Lengua de las Mariposas),2000,Drama War,False,/aFvLUBVkOsrooUnikodoHEiQfco.jpg,Drama,31023,es,La lengua de las mariposas,"The film centres on Moncho and his coming-of-age experience in Galicia in 1936. Moncho develops a close relationship with his teacher Don Gregorio who introduces the boy to different things in the world. While the story centres on Moncho's ordinary coming-of-age experiences, tensions related to the looming Spanish Civil War periodically interrupt Moncho's personal growth and daily life.",1.6101,/iSyRibFKtZL0tvjh6tCxTb6o74s.jpg,1999-09-24,Butterfly,False,7.4,231
1984,Jesus' Son,1999,Drama,False,/vzkBXbiAcaYUjYSrEe387jSMNvd.jpg,"Comedy,Drama,Romance",25636,en,Jesus' Son,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion.,1.0399,/A2lVDbF1oTuCMlh69vLnqugWEAM.jpg,2000-06-16,Jesus' Son,False,6.324,71
2593,Time Regained (Le Temps RetrouvÃ©),1999,Drama,,,,,,,,,,,,,,
532,Chicken Run,2000,Animation Children's Comedy,False,/xWG7emUlBPhsJ2MyQHqH0poeXwm.jpg,"Animation,Comedy,Family",7443,en,Chicken Run,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",6.7206,/8XgmIsbpVamdhwcNVsYzohFZTtT.jpg,2000-06-23,Chicken Run,False,6.826,5119
1158,"Me, Myself and Irene",2000,Comedy,False,/8qLen3NLCVSu1I9aqGWbTUIoBLQ.jpg,Comedy,2123,en,"Me, Myself & Irene","Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",7.3767,/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,2000-06-22,"Me, Myself & Irene",False,6.597,3955
407,"Patriot, The",2000,Action Drama War,False,/kWYHKVCl2aD3kRco4eRUr4h6LsD.jpg,"Drama,History,War,Action",2024,en,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",8.5317,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,2000-06-28,The Patriot,False,7.174,4004
2323,"Adventures of Rocky and Bullwinkle, The",2000,Animation Children's Comedy,False,/9K1y8HCokYpuU92jKauiFwu0y7P.jpg,"Family,Adventure,Animation,Comedy,Fantasy",17711,en,The Adventures of Rocky & Bullwinkle,"Rocky and Bullwinkle have been living off the finances made from the reruns of their cartoon show. Boris and Natasha somehow manage to crossover into reality and team up with Fearless Leader, an evil criminal turned media mogul with some evil plans up his sleeve. Rocky and Bullwinkle must stop the three of them before they wreak havoc.",1.5657,/xCFSsftt2rglC81I6QLWcZSTCBM.jpg,2000-06-30,The Adventures of Rocky & Bullwinkle,False,4.23,371
534,"Perfect Storm, The",2000,Action Adventure Thriller,False,/sFq1UFM6R81kKVuKRm7Pj4JBwRx.jpg,"Action,Adventure,Drama,Thriller",2133,en,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",4.8838,/vJPoxqgpfFNbGi0HyoNsjFeLCio.jpg,2000-06-29,The Perfect Storm,False,6.5,2369
2446,"Golden Bowl, The",2000,Drama,False,/1kLyl3IyjBOO74g4YRUC63Hx5qE.jpg,"Romance,Drama",29946,en,The Golden Bowl,"Adam Verver, a US billionaire in London, dotes on daughter Maggie. An impecunious Italian, Prince Amerigo, marries her even though her best friend, Charlotte Stant, is his lover. She and Amerigo keep this secret from Maggie, so Maggie interests her widowed father in Charlotte, who is happy with the match because she wants to be close to Amerigo. Charlotte desires him, the lovers risk discovery, Amerigo longs for Italy, Maggie wants to spare her father's pain, and Adam wants to return to America to build a museum. Amidst lies and artifice, what fate awaits adulterers?",0.587,/xgUcUWu7lirlZbMPz21qo8RhK57.jpg,2000-05-14,The Golden Bowl,False,6.0,61
3329,Asylum,1972,Horror,False,/dbjBWMSMPn9u6dWobxlcf0wHUBJ.jpg,Horror,25993,en,Asylum,"A young psychiatrist applies for a job at a mental asylum and must pass a test by interviewing four patients. He must figure out which of the patients, is in fact, the doctor that he would be replacing if hired.",2.0437,/bKQ46UYuKKf50rw2jMVyrak4AF2.jpg,1972-11-17,Asylum,False,6.029,172
1721,Communion,1989,Drama Sci-Fi Thriller,False,/vb7hke97pbAsZcCG1C7vhDtAiMk.jpg,"Drama,Horror,Science Fiction,Thriller",28774,en,Communion,A novelist's wife and son see him changed by an apparent encounter with aliens in the mountains.,1.3672,/5WsMyE6wwY2QbM3fpAePOX3e7pZ.jpg,1989-11-10,Communion,False,5.351,171
3189,Fun and Fancy Free,1947,Animation Children's Musical,False,/gcLCXH7ZTr3Yk2JG1u7cXb7p1vy.jpg,"Animation,Music",46929,en,Fun and Fancy Free,"Jiminy Cricket hosts two Disney animated shorts: Bongo about a circus bear escaping to the wild, and Mickey and the Beanstalk, a take on the famous fairy tale.",2.3442,/zBMBHx7JrHIB6U4wYT3q0yvwQuP.jpg,1947-09-27,Fun and Fancy Free,False,6.3,485
1580,"Kentucky Fried Movie, The",1977,Comedy,False,/fiSvjqNpjGJJEFryM7n4pIVQV6f.jpg,Comedy,11598,en,The Kentucky Fried Movie,"A series of loosely connected skits that spoof news programs, commercials, porno films, kung-fu films, disaster films, blaxploitation films, spy films, mafia films, and the fear that somebody is watching you on the other side of the TV.",1.1798,/qk0iXBQgP6b4xfS2bIUNBSENJAn.jpg,1977-08-10,The Kentucky Fried Movie,False,6.242,325
2818,"Blood In, Blood Out (a.k.a. Bound by Honor)",1993,Crime Drama,,,,,,,,,,,,,,
1286,F/X,1986,Action Crime Thriller,False,/iQpM9uZDW4R1d96xuTOO0DQUMVy.jpg,"Action,Thriller",9873,en,F/X,"A movies special effects man is hired by a government agency to help stage the assassination of a well known gangster. When the agency double cross him, he uses his special effects to trap the gangster and the corrupt agents.",2.6602,/nQuwGPekJ2AsaX8el9yWd7OT6xQ.jpg,1986-02-07,F/X,False,6.557,454
1989,F/X 2,1992,Action Crime Thriller,,,,,,,,,,,,,,
2939,"Hot Spot, The",1990,Drama Romance,False,/x3wFxF9rEpoxmsp8a80oWv5te6X.jpg,"Romance,Crime,Thriller",14864,en,The Hot Spot,"Upon arriving to a small town, a drifter quickly gets into trouble with the local authorities — and the local women — after he robs a bank.",4.6204,/320b0P6ogWiz7MuUs8f06rUNpTC.jpg,1990-10-12,The Hot Spot,False,6.274,274
2429,Missing in Action,1984,Action War,False,/8GVHeU77wFodIkwetIufkTVPgOF.jpg,"Action,Adventure,Thriller,War",15379,en,Missing in Action,"American servicemen are still being held captive in Vietnam and it's up to one man to bring them home in this blistering, fast-paced action/adventure starring martial arts superstar Chuck Norris. Following a daring escape from a Vietnamese POW camp, Special Forces Colonel James Braddock (Norris) is on a mission to locate and save remaining MIAs.",2.618,/nBrDcnNQca88ed1gRwZ1Q5cjNxE.jpg,1984-11-16,Missing in Action,False,5.869,500
2174,Missing in Action 2: The Beginning,1985,Action War,False,/7xADC2HSQw9fAQuPMPsZS2XVPV7.jpg,"Action,War",12764,en,Missing in Action 2: The Beginning,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",1.8262,/1Cfao3ZS1o4mhKVWyaSwsVdsbCF.jpg,1985-03-01,Missing in Action 2: The Beginning,False,5.765,289
2175,Braddock: Missing in Action III,1988,Action War,False,/deWrpB0Wv3oz6Wa7KsbqyC50BmM.jpg,"Action,War",27352,en,Braddock: Missing in Action III,"When Colonel James Braddock is told that his Asian wife and 12-year-old son are still alive in Communist Vietnam, he mounts a one-man assault to free them. Armed with the latest high-tech firepower, Braddock fights his way into the heart of the country and ends up battling his way out with several dozen abused Amerasian children in tow! Struggling to keep them alive while outmaneuvering a sadistic Vietnamese officer, Braddock ignites the jungle in a blazing cross-country race for freedom.",2.3068,/y8Gp0TAQr8Z2Cy4ROSYzvOiMEMf.jpg,1988-01-22,Braddock: Missing in Action III,False,5.7,256
1478,Thunderbolt and Lightfoot,1974,Action,False,/gZeAboSvbuqTsKyhjDUHpHAUqBl.jpg,"Crime,Comedy,Action,Drama",8348,en,Thunderbolt and Lightfoot,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.",3.9807,/530RZ2HsxAgKVO4joNFjAgucbri.jpg,1974-05-23,Thunderbolt and Lightfoot,False,6.756,549
1291,Dreamscape,1984,Adventure Crime Sci-Fi Thriller,False,/tc3ti6qRHDRKLwXBoVltRIkYIbL.jpg,"Drama,Science Fiction,Thriller",24099,en,Dreamscape,"In order to diagnose the psychic traumas suffered by his patients, Dr. Paul Novotny gets young Alex Gardner to enter their dreams.",1.8726,/gRLhwWhXS9asnE4c1mt84t1iEER.jpg,1984-08-15,Dreamscape,False,6.093,285
1743,"Golden Voyage of Sinbad, The",1974,Action Adventure,False,/izHLxrSRlATwwHFGe6eKQobGWlb.jpg,"Action,Adventure,Drama,Fantasy,Family",17897,en,The Golden Voyage of Sinbad,"Sinbad and his crew intercept a homunculus carrying a golden tablet. Koura, the creator of the homunculus and practitioner of evil magic, wants the tablet back and pursues Sinbad. Meanwhile, Sinbad meets the Vizier who has another part of the interlocking golden map, and they mount a quest across the seas to solve the riddle of the map.",1.9584,/1TAc85WyOpkaxSUver4lBg2xKSA.jpg,1973-12-20,The Golden Voyage of Sinbad,False,6.7,232
925,House Party,1990,Comedy,False,/9OpLLvTG3lK1tjOHyC0zIw49pRu.jpg,Comedy,16094,en,House Party,"Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid doesn't know that three of the thugs at school have decided to give him a lesson in behavior.",2.2722,/hmUsEUI7RdgvTznkLCNSOHnjU4O.jpg,1990-01-20,House Party,False,6.388,236
1171,House Party 2,1991,Comedy,False,/39KBAjic4ZUzFUeK7owsYvbU94v.jpg,Comedy,16096,en,House Party 2,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,0.8887,/4iKDkzUZtS6vzINfbwYHAb1bNbA.jpg,1991-10-23,House Party 2,False,5.306,103
3190,Make Mine Music,1946,Animation Children's Musical,False,/v3a6fM8QpNWZOQFgOYUeHu6RIad.jpg,"Animation,Music,Family",20343,en,Make Mine Music,"In the tradition of Fantasia, Make Mine Music is a glorious collection of musically charged animated shorts featuring such fun-filled favorites as ""Peter and the Wolf"", narrated by the beloved voice behind Winnie the Pooh. In addition you'll enjoy such classic cartoon hits as ""Casey at the Bat,"" ""The Whale Who Wanted to Sing at the Met"" and ""Johnnie Fedora and Alice Bluebonnet.""",1.6297,/1Mu98243emXAKy8iZfymUJDgTpS.jpg,1946-06-30,Make Mine Music,False,5.9,265
2282,Melody Time,1948,Animation Children's Musical,False,/zy7wZp6WEdK4zeVhrw2V5BIbLRy.jpg,"Animation,Music,Family",13757,en,Melody Time,"In the grand tradition of Disney's great musical classics, Melody Time features seven timeless stories, each enhanced with high-spirited music and unforgettable characters. You'll be sure to tap your toes and clap your hands in this witty feast for the eyes and ears.",1.5,/pKR4iRyDdIX1T13z1Vs5jBERXni.jpg,1948-05-27,Melody Time,False,6.1,320
2972,Nekromantik,1987,Comedy Horror,,,,,,,,,,,,,,
3392,On Our Merry Way,1948,Comedy Drama,False,/lFJjK1GG6GtClgygkwAuXUQu2Jc.jpg,"Comedy,Music,Romance",90980,en,On Our Merry Way,"Oliver Pease gets a dose of courage from his wife Martha and tricks the editor of the paper (where he writes lost pet notices) into assigning him the day's roving question. Martha suggests, ""Has a little child ever changed your life?"" Oliver gets answers from two slow-talking musicians, an actress whose roles usually feature a sarong, and an itinerant cardsharp. In each case the ""little child"" is hardly innocent: in the first, a local auto mechanic's ""baby"" turns out to be fully developed as a woman and a musician; in the second, a spoiled child star learns kindness; in the third, the family of a lost brat doesn't want him returned. And Oliver, what becomes of him?",0.3754,/r7F4aCepd6bF25XbY0UX8xCTEEc.jpg,1948-02-03,On Our Merry Way,False,5.5,14
1726,Rocketship X-M,1950,Sci-Fi,False,/a2jTsapIuYQ18Kjwp1sxjIpCCZE.jpg,"Science Fiction,Adventure",37744,en,Rocketship X-M,"Astronauts blast off to explore the moon on Rocketship X-M or ""Rocketship eXploration Moon"". A spacecraft malfunction and some fuel miscalculations cause them to end up landing on Mars. On Mars, evidence of a once powerful civilization is found. The scientists determined that an atomic war destroyed most of the Martians. Those that survived reverted to a caveman like existence.",1.2914,/kEODdwwJBEROPYpFUPWHSAm1ZTJ.jpg,1950-06-02,Rocketship X-M,False,4.8,49
3008,Shaft in Africa,1973,Action Crime,False,/hnnhmQxmQDZScI1SARveUg8Qfr6.jpg,"Action,Crime,Adventure,Drama,Thriller",494,en,Shaft in Africa,"Detective John Shaft travels incognito to Ethiopia, then France, to bust a human trafficking ring.",0.8486,/z6yYpJBuRd1j5kldYd9vjbv9xfq.jpg,1973-06-14,Shaft in Africa,False,6.085,65
2650,Shaft's Big Score!,1972,Action Crime,False,/pejsY3MvvFfTSYKD4QQMKSfGio2.jpg,"Action,Adventure,Crime,Mystery,Drama,Thriller",493,en,Shaft's Big Score!,John Shaft is back as the lady-loved black detective cop on the search for the murderer of a client.,0.5175,/9iNj96mEU66sRi1aCRDzglDUaGn.jpg,1972-06-08,Shaft's Big Score!,False,6.0,68
2211,Croupier,1998,Crime Drama,False,/maKFO957CHUHZ9K34Hqtg1oMojH.jpg,"Drama,Thriller",12706,en,Croupier,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.",1.0423,/uaWqZXnXe5agLUjAqS0Cg8dq3Rw.jpg,1998-06-25,Croupier,False,6.723,292
2062,"Kid, The",2000,Comedy,False,/jEMYEoQw7jF0aoKRgaa1TbHojUT.jpg,"Fantasy,Comedy,Family",4244,en,The Kid,"Powerful businessman Russ Duritz is self-absorbed and immersed in his work. But by the magic of the moon, he meets Rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly – with no life and no dog. With Rusty's help, Russ is able to reconcile the person he used to dream of being with the man he's actually become.",3.3389,/kMRZhiF08nDiO5aRb81Np5a4d6p.jpg,2000-07-07,The Kid,False,6.7,1030
838,Scary Movie,2000,Comedy Horror,False,/uHZRTGMFb1RLmgWcqlIOZsGbDCT.jpg,Comedy,4247,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",14.6964,/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,2000-07-07,Scary Movie,False,6.363,7136
381,But I'm a Cheerleader,1999,Comedy,False,/f4ZgIaMpOWd6rewhCfoIIMqWquh.jpg,"Comedy,Romance",20770,en,But I'm a Cheerleader,"Megan is an all-American girl. A cheerleader. She has a boyfriend. But Megan doesn't like kissing her boyfriend very much. And she's pretty touchy with her cheerleader friends. Her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school, where she must, with other lesbians and gays learn how to be straight.",2.8291,/dGEwlAuzTZoZjvsqgT2MRKHnGi8.jpg,2000-07-07,But I'm a Cheerleader,False,7.059,715
1526,Shower (Xizhao),1999,Comedy,,,,,,,,,,,,,,
1653,Blowup,1966,Drama Mystery,False,/1TOB9YhatqxIj5IMIZmnrwdL7AL.jpg,"Drama,Mystery,Thriller",1052,en,Blow-Up,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he unknowingly captures a death on film.",2.0767,/iVtUdWsT6Ed2DK762zZxjaQAdHy.jpg,1966-12-18,Blow-Up,False,7.3,1277
2063,"Pawnbroker, The",1965,Drama,False,/8L16E06tKUkypSVYV47pHg7gOHM.jpg,Drama,20540,en,The Pawnbroker,"A Jewish pawnbroker, a victim of Nazi persecution, loses all faith in his fellow man until he realizes too late the tragedy of his actions.",1.2885,/o4CT5WPqmOLF2QfodAuGT7jQNn1.jpg,1965-04-20,The Pawnbroker,False,7.152,158
3104,Groove,2000,Drama,False,/60SnND3dkYYIYkbcAyWSN3wTtEJ.jpg,"Drama,Music,Romance",23655,en,Groove,An inside look into one night in the San Francisco underground rave scene.,0.724,/sQEG8jyniHi7UY0s9pBbetU6cqi.jpg,2000-06-08,Groove,False,6.3,41
2315,Footloose,1984,Drama,False,/t8n5mvmnJUYJkyfOPWYEtvqePuM.jpg,"Drama,Romance",1788,en,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",4.8005,/9JEDjBCXCx3eKTSkXwispf0UN3O.jpg,1984-02-17,Footloose,False,6.676,2080
2398,Duel in the Sun,1946,Western,False,/vI1vzw7bVKEq8x1e8zIXUFLzQP4.jpg,"Western,Drama,Romance",32275,en,Duel in the Sun,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",2.1832,/dW479xuDWrcuFuxr7yfoReztlzF.jpg,1946-12-31,Duel in the Sun,False,6.3,171
238,X-Men,2000,Action Sci-Fi,False,,Documentary,447399,en,X-Men: The Mutant Watch,"While Senator Kelly addresses a senate committee about the supposed mutant menace, we learn about the making of the movie, X-Men.",2.4511,/vF02RqXLgtmpJM5CRLSuvN3fVHi.jpg,2000-07-02,X-Men: The Mutant Watch,False,6.987,223
2004,Chuck & Buck,2000,Comedy Drama,False,/njRm7HrrVnLenW16SGpcVznQE0f.jpg,"Drama,Comedy",44490,en,Chuck & Buck,"Chuck and Buck are childhood best friends whose lives have taken very different paths. While Chuck moved away and now has a real life, Buck stayed behind and developed a dangerous fixation—on Chuck's life.",1.1056,/b7X3KHPIgRqXqOhr6XH4IuA74Je.jpg,2000-07-14,Chuck & Buck,False,5.969,64
2438,"Five Senses, The",1999,Drama,False,,"Comedy,Drama,Romance",47585,en,The Five Senses,"Interconnected stories examine situations involving the five senses. Touch is represented by a massage therapist who is treating a woman, while her daughter accidentally loses the woman's pre-school daughter in the park. The older daughter meets a voyeur (vision), a professional house-cleaner has an acute sense of smell, a cake maker has lost her sense of taste, and an older man is losing his hearing.",0.5226,/y4UjdQJYxQEhenI7DFIM301Df7d.jpg,1999-05-18,The Five Senses,False,5.9,26
2781,"Wisdom of Crocodiles, The (a.k.a. Immortality)",2000,Romance Thriller,,,,,,,,,,,,,,
2005,"In Crowd, The",2000,Thriller,False,/jBeGCBNfkVsKrFajGETIoscJRvK.jpg,"Drama,Mystery,Thriller",36047,en,The In Crowd,"A mentally disturbed young woman takes a job at a posh country club and falls in with a clique of wealthy college kids where she's taken under the wing of the clique's twisted leader, who harbors some dark secrets too terrifying to tell.",0.8022,/j77l405846qiLb8RGb1egu7ON3r.jpg,2000-07-19,The In Crowd,False,4.6,54
873,What Lies Beneath,2000,Thriller,False,/MGugItpfvFICMmSDaLTZoZFDnr.jpg,"Drama,Horror,Mystery,Thriller",2655,en,What Lies Beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",5.9766,/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,2000-07-21,What Lies Beneath,False,6.431,1871
242,PokÃ©mon the Movie 2000,2000,Animation Children's,,,,,,,,,,,,,,
2517,Anatomy of a Murder,1959,Drama Mystery,False,/xfEU7DOlQPwz8Y0TBhKmpETuNIc.jpg,"Crime,Drama,Mystery",93,en,Anatomy of a Murder,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.",3.5954,/b2G1QSAwtBv9luhEwErIgSRaU92.jpg,1959-07-01,Anatomy of a Murder,False,7.8,1039
1717,Freejack,1992,Action Sci-Fi,False,/8FlHUvNOSANeo8Y8adBNJanEib.jpg,"Science Fiction,Action,Crime,Drama",9278,en,Freejack,"Time-traveling bounty hunters find a doomed race-car driver in the past and bring him to 2009 New York, where his mind will be replaced with that of a terminally ill billionaire.",1.8065,/lSN8lIX90Az0t1qvIXC4MlCvd9a.jpg,1992-01-17,Freejack,False,5.438,324
3232,Greaser's Palace,1972,Drama,False,/quPYOJBY0FW8Bjal6asBrtvyoEa.jpg,"Western,Comedy",90715,en,Greaser's Palace,"A parable based on the life of Christ. This ain't your father's Bible story, full of references about the destruction of the world through massive constipation and a New Mexican setting.",1.024,/ojPhdxrC00j0zN2hUrgn0kDdZT0.jpg,1972-07-31,Greaser's Palace,False,4.75,24
2874,H.O.T.S.,1979,Comedy,False,/8SIXWtGRhQvtcjABNoDo2vvY30m.jpg,Comedy,59181,en,H.O.T.S.,Four girls spurned by the popular Sorority on campus decide to start their own and steal all the men on campus away from the house that rejected them.,1.0542,/yFFjXCrC2HtKVIsglloj0q3VMlJ.jpg,1979-05-01,H.O.T.S.,False,5.6,35
3155,Knightriders,1981,Action Adventure Drama,False,/kmZI8YxyYC0XDSEfehARUnCxAss.jpg,"Action,Drama",22167,en,Knightriders,"A medieval reenactment troupe struggles to maintain its family-like dynamic amid pressure from local authorities, interest from talent agents, and their ""King's"" delusions of grandeur.",1.0055,/lawtQYZvwrjHMNkvrKWAF93tIoK.jpg,1981-04-10,Knightriders,False,6.2,110
2379,MacKenna's Gold,1969,Western,False,/osqSUfyy3P2PwIRpi0C8XNFADfz.jpg,"Adventure,Action,Western",18118,en,Mackenna's Gold,"A bandit kidnaps a Marshal who has seen a map showing a gold vein on Indian lands, but other groups are looking for it too, while the Apache try to keep the secret location undisturbed.",2.159,/uChjCbOKpoREb3yZrG1p8L3GyC7.jpg,1969-03-18,Mackenna's Gold,False,6.6,184
1719,Sinbad and the Eye of the Tiger,1977,Action Adventure,False,/dAS0FInfgpqzpG8KXzJ3pX4lc7A.jpg,"Action,Adventure,Family,Fantasy,Science Fiction",11940,en,Sinbad and the Eye of the Tiger,"Princess Farah refuses to marry Sinbad until Prince Kassim, her brother, is able to give his consent. However, the Prince's wicked stepmother, Queen Zenobia, has changed Kassim into a baboon in order to have her own son crowned as caliph. Sinbad, his crew, the Princess and the transformed Prince travel to a distant land, fighting every obstacle Zenobia places in their path, to seek the advice of a legendary wise man who can possibly tell how to end the spell.",1.2819,/kMP5bg26ac1FmNCamOC5WZece6N.jpg,1977-07-15,Sinbad and the Eye of the Tiger,False,6.6,198
2043,Two Women (La Ciociara),1961,Drama War,False,/3TcUsPiVU0fSLX0Mk7lc3DDuzkY.jpg,"Drama,War",24167,it,La ciociara,A young widow flees from Rome during WWII and takes her lonely twelve-year-old-daughter to her rural hometown but the horrors of war soon catch up with them.,2.4268,/biWDAUQD58enMEcyO2BqIVSycF4.jpg,1960-12-22,Two Women,False,7.828,539
