item_id:token,title:token,sales_type:token,sales_rank:float,categories:token_seq,price:float,brand:token,interaction_count,pop_score,popularity_label
10921,IT Cosmetics Bye Bye Redness Neutralizing Correcting Cream 0.37 fl oz.,Beauty,256040.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",32.0,It Cosmetics,0,0.0,-1
10920,"it Cosmetics Hello LightTM Anti-Aging Cr&egrave;me Radiance Illuminator,0.23 Oz",Health & Personal Care,590888.0,"'Beauty', 'Makeup', 'Face', 'Bronzers & Highlighters'",19.0,It Cosmetics,0,0.0,-1
10922,Punk Style Nail Art Metal Studs--300PCS manicure Mixed Shapes Nail Art Tip Decoration w/Wheel,Beauty,101379.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",1.8,Professional Nails Space,0,0.0,-1
10923,Derm Exclusive Anti-Aging Introductory Collection - 30 day supply,Beauty,220147.0,"'Beauty', 'Skin Care', 'Sets & Kits'",57.9,,0,0.0,-1
10924,Lovely Vintage Jewelry Crystal Butterfly bowknot Hairpins Hair stick - for hair Beauty Tools,Beauty,18398.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.94,Oyang,0,0.0,-1
10925,"Nail Art 270 Pieces Gold &amp; Silver 4mm Square Metal Studs for Nails, Cellphones",Beauty,299065.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",0.44,3d nail art,0,0.0,-1
10975,Olay Daily Exfoliating Body Wash 23.6 Oz,Beauty,38415.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",6.2,Olay,0,0.0,-1
10977,Olay Age Defying Moisturizing Body Wash With Vitamin E 13.5 Oz,Beauty,241647.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",4.99,Olay,0,0.0,-1
10974,Olay 2-In-1 Essential Oils Ribbons Sunflower Oil + Refreshing Nectarine Moisturizing Body Wash 18 Oz,Beauty,254152.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",10.25,Olay,0,0.0,-1
10976,Olay Ultra Moisture Moisturizing Body Wash With Shea Butter 13.5 Oz,Beauty,499534.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter'",7.99,Olay,0,0.0,-1
10978,Phytoworx Organic Hair Loss Shampoo | With Plant Stem Cells for Hair Recovery and Regrowth,Beauty,173933.0,"'Beauty', 'Hair Care', 'Hair Loss Products', 'Shampoos'",74.99,Phytoworx,0,0.0,-1
10979,KLEANCOLOR Nail Lacquer - Chunky Holo Black 236,,,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.49,Kleancolor,0,0.0,-1
10980,"Neutrogena Pore Refining Daily Cleanser, 6.7 Ounce",Beauty,569908.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers', 'Washes'",6.49,Neutrogena,0,0.0,-1
10981,"Neutrogena Naturals Acne Spot Treatment, 0.75 Ounce",Beauty,407133.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",7.25,Neutrogena,0,0.0,-1
10966,"Better Dealz 20&quot; 135g Long Curly Clip-on Hair Extension Wigs Chestnut Brown,chocolate Brown,light Blonde,medium Brown,brown,natural Black Six Color to Choose (Chestnut Brown)",,,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions'",7.68,Better Dealz,0,0.0,-1
10967,Color Club Halo Hues 12 Pieces Collection New.,Beauty,68445.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",73.49,Zupishi,0,0.0,-1
10968,My Konjac Sponge All Natural Fiber Volcanic Scoria Facial Sponge,Beauty,309916.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs'",10.0,,0,0.0,-1
10969,My Konjac Sponge All Natural Fiber Wave Body Sponge,Beauty,1060231.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs'",11.5,My Konjac Sponge,0,0.0,-1
10970,Wax Rhinestone Picker Pencil---by Pixiheart,Health & Personal Care,74429.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",1.39,Pixiheart,0,0.0,-1
10972,NYX Cosmetics The Natural Eyeshadow Palette,Health & Personal Care,35230.0,"'Beauty', 'Makeup', 'Eyes', 'Eye Shadow'",7.08,NYX,0,0.0,-1
10971,NYX Cosmetics The Smokey Eyeshadow Palette,Health & Personal Care,201952.0,"'Beauty', 'Makeup', 'Eyes', 'Eye Shadow'",6.98,NYX,0,0.0,-1
10973,"Clarins Double Serum Complete Age Control Concentrate for Unisex, 1 Ounce",Beauty,165885.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",46.6,Clarins,0,0.0,-1
10959,Pantene Pro-V Truly Natural Hair Clarifying Shampoo 12.6 Fl Oz,Beauty,412152.0,"'Beauty', 'Hair Care', 'Shampoos'",6.89,Pantene,0,0.0,-1
10958,"L'Oreal Paris The Super Slim Eyeliner by Infallible, Black, 0.034 Ounces",Beauty,178099.0,"'Beauty', 'Makeup', 'Eyes', 'Eyeliner'",10.34,L&#39;Oreal Paris,0,0.0,-1
10960,Skin2Spirit Caffeine Eye Whip 1oz,Beauty,1051736.0,"'Beauty', 'Skin Care', 'Eyes'",19.95,,0,0.0,-1
10961,Softsheen Carson Optimum Amla Legend Relaxer Kit,Beauty,431096.0,"'Beauty', 'Hair Care', 'Hair Relaxers', 'Creams'",14.99,SoftSheen Carson,0,0.0,-1
10962,My Konjac Sponge All Natural Fiber Bamboo Charcoal Facial Sponge,Beauty,29040.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs'",10.0,,0,0.0,-1
10963,20 inch JET BLACK (Col 1). Full Head Clip in Human Hair Extensions. High quality Remy Hair!. 100g Weight,Toys & Games,646395.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions'",29.98,Yazilind,0,0.0,-1
10964,400X Lint Free Nail Art Wipes Acrylic Gel Tips Remover,Beauty,144719.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",1.97,Epower Mall,0,0.0,-1
10965,Pantene Pro-V Truly Natural Hair Co-Wash Conditioner 22.8 Fl Oz,Beauty,148494.0,"'Beauty', 'Hair Care', 'Conditioners'",12.01,Pantene,0,0.0,-1
10950,"Crack Styling Leave-In Treatment with UV and Thermal Protection, 1.25 Ounce",Beauty,650769.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums'",6.95,Prolana,0,0.0,-1
10951,"Garnier Skin Renew Miracle Skin Perfector Bb Cream, Combination To Oily Skin, Light/Medium, 2 Fluid Ounce",Beauty,585547.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",12.99,Garnier,0,0.0,-1
10952,Zoya Nail Polish Blu,Beauty,174288.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",9.79,Zoya,0,0.0,-1
10953,Color Club 2013 Holographic Halo Hues Nail Polish Lacquer 6 Color Collection,Home &amp; Kitchen,1014622.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",36.49,Color Club,0,0.0,-1
10954,"Oxy Maximum Action Advanced Face Wash, 5 Ounce",Health & Personal Care,109050.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers', 'Washes'",6.09,Oxy,0,0.0,-1
10955,"Handcrafted Neem Wood Comb - Anti Dandruff, Non-Static and Eco-friendly- Great for Scalp and Hair health -7&quot; Wide toothed with Handle",Beauty,260462.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",7.95,,0,0.0,-1
10957,Herbal Essences Smooth Collection Conditioner 13.5 Fl Oz,Beauty,113588.0,"'Beauty', 'Hair Care', 'Conditioners'",5.07,Herbal Essences,0,0.0,-1
10956,Herbal Essences Smooth Collection Shampoo 13.5 Fl Oz,Health & Personal Care,130501.0,"'Beauty', 'Hair Care', 'Shampoos'",4.74,Herbal Essences,0,0.0,-1
11006,Skin2Spirit Organic Shea Body Mousse - Chocolate Souffle,Beauty,56820.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Souffles & Mousse'",14.5,Skin2Spirit,0,0.0,-1
11007,WEN by Chaz Dean Six Thirteen Replenishing Treatment Mist 2 fl oz,Beauty,1015558.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",13.95,WEN&reg; by Chaz Dean,0,0.0,-1
11008,Beautiful Jewelry Flowers Crystal Hair Clips - for hair clip Beauty Tools,Beauty,605921.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.5,Oyang,0,0.0,-1
11009,"Garnier Fructis Hydra Recharge Shampoo for Normal to Dry Hair, 13 Fluid Ounce",Beauty,40834.0,"'Beauty', 'Hair Care', 'Shampoos'",7.51,Garnier,0,0.0,-1
11010,"Garnier Fructis Hydra Recharge 1 Minute Moisture-Plenish Treatment for Normal to Dry Hair, 8.5 Fluid Ounce",Health & Personal Care,678709.0,"'Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments'",5.99,Garnier,0,0.0,-1
11011,"Garnier Fructis Hydra Recharge Moisture Whip Leave-In Treatment for Dry Hair, 5 Fluid Ounce",Beauty,37280.0,"'Beauty', 'Hair Care', 'Conditioners'",9.99,Garnier,0,0.0,-1
11012,"Now Foods Now Foods Organic Argan Oil, 4 Fluid Ounce",Beauty,22465.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",19.94,Now Foods,0,0.0,-1
11013,"Banana Boat Ultramist SPF 30 Sport Performance Clear Twinpack, 12 Ounce",Beauty,26166.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports'",7.9,Banana Boat,0,0.0,-1
10998,Bundle Monster Nail Art Stamping Plates Zippered Cosmetic Synthetic Leather Storage Case Organizer Holder - BUBBLE GUM PINK,Beauty,317162.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",16.99,,0,0.0,-1
10999,"Nail Art 600 Pieces Mix 3mm SQUARE Metal Studs for Nails, Cellphones",Beauty,404781.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",1.39,3d nail art,0,0.0,-1
11000,MapofBeauty 10 Pairs Crossover Design Thick Makeup Eye Lashes False Eyelashes (Black-#01),Health & Personal Care,102181.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives'",4.59,MapofBeauty,0,0.0,-1
11001,Thermal Spa One Hand LED Gel Light Nail Dryer 49171,Beauty,354638.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Dryers'",89.95,Thermal Spa,0,0.0,-1
11002,"Goody Ouchless Ponytailer, Tiny Terry, 42 Count (2 Packs)",Health & Personal Care,295016.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Ponytail Holders'",9.49,Goody,0,0.0,-1
11003,Bare Escentuals - BareMinerals Matte SPF15 Foundation - Medium Beige - 6g/0.21oz,Beauty,26319.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",17.5,Bare Escentuals,0,0.0,-1
11004,40pairs Mix Eye Liner Sticker Tattoos 4 Different Styles in One Bag Makeup Tools,Health & Personal Care,75917.0,"'Beauty', 'Makeup', 'Body', 'Temporary Tattoos'",3.24,mike,0,0.0,-1
11005,Nail Art Stamping Image Plate CF01,Beauty,730767.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",2.2,,0,0.0,-1
10990,Winstonia Pro Beauty Flawless Makeup Blender Sponge Foundation Applicator - Latex Free,Beauty,3258.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges'",,,0,0.0,-1
10991,,Beauty,201538.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",,,0,0.0,-1
10992,Fashion Vintage Jewelry Crystal Peacock Hair Clip E-for hair clips Beauty Tools,Beauty,381004.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",2.77,Oyang,0,0.0,-1
10993,"Growth Treatment with Green Tea - Results in 5 Days, 15ml",Beauty,284839.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Growth Formula'",12.99,Nutra Nail,0,0.0,-1
10995,MDSolarSciences Mineral Tinted Creme SPF 30 1.7 oz.,Beauty,544569.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",30.5,MDSolarSciences,0,0.0,-1
10994,"MDSolarSciences Mineral Cr&egrave;me Broad Spectrum SPF 50, 1.7 oz.",Beauty,503692.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",26.0,MDSolarSciences,0,0.0,-1
10997,NYX Cosmetics Long Lasting Makeup Setting Spray Dewey,Beauty,44820.0,"'Beauty', 'Makeup', 'Face', 'Foundation Primers'",7.2,NYX,0,0.0,-1
10996,NYX Cosmetics Long Lasting Makeup Setting Spray Matte Finish,Beauty,580775.0,"'Beauty', 'Makeup', 'Face', 'Foundation Primers'",7.96,NYX,0,0.0,-1
10982,"Seventh Generation Pantiliners, 50 Count",Shoes,25131.0,"'Beauty', 'Makeup', 'Eyes', 'Eyeliner'",4.04,Seventh Generation,0,0.0,-1
10983,Avon Anew Clinical Absolute Even Multi-tone Skin Corrector,,,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",22.0,Avon Anew,0,0.0,-1
10984,"Pond's Luminous Moisture Day SPF 15 Lotion, 1.7 Ounce",Health & Personal Care,718563.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",6.49,Pond&#39;s,0,0.0,-1
10985,Carol's Daughter Monoi Oil 1.7 oz,Beauty,345258.0,"'Beauty', 'Hair Care'",24.13,Carol&#39;s Daughter,0,0.0,-1
10986,Pantene Pro-V Expert Collection Advanced Keratin Repair Hair Products Starter 1 Kit,Beauty,221366.0,"'Beauty', 'Hair Care'",10.95,Pantene,0,0.0,-1
10987,Pantene Pro-V Expert Collection Agedefy Hair Products Starter 1 Kit,Beauty,72446.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",9.89,Pantene,0,0.0,-1
10988,"China Glaze Nail Lacquer, Keep Calm, Paint On, 0.5 Fluid Ounce",Beauty,429918.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",1.63,China Glaze,0,0.0,-1
10989,"China Glaze Nail Lacquer, Mimosa's Before Mani's, 0.5 Fluid Ounce",Beauty,191946.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",4.39,China Glaze,0,0.0,-1
11038,2 pc set HOT BUNS hair style bun maker AS SEEN ON TV - LIGHT,Beauty,1031585.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",1.95,Allstar Marketing Group,0,0.0,-1
11039,DevaCurl Get Started Curl Essentials Kit,Beauty,13900.0,"'Beauty', 'Hair Care', 'Styling Products', 'Curl Enhancers'",105.78,,0,0.0,-1
11040,"OPI: Lacquer E74 You're Such A Budapest, 0.5 oz",Beauty,4454.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",7.4,OPI,0,0.0,-1
11041,"OPI: Lacquer E75 Can't Find My Czechbook, 0.5 oz",Beauty,318166.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",6.56,OPI,0,0.0,-1
11042,"OPI: Lacquer E71 Polka.com, 0.5 oz",Beauty,486779.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",1.5,OPI,0,0.0,-1
11043,"OPI: Lacquer E72 Eurso Euro, 0.5 oz",Beauty,612343.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",6.63,OPI,0,0.0,-1
11045,Majestic Bombay -Blackhead Blemish Remover Clear Tool Acne Pimple Extractors,Beauty,550962.0,"'Beauty', 'Skin Care', 'Face'",6.99,,0,0.0,-1
11044,Majestic Bombay - Professional Stainless Steel Cuticle Pusher and Nail Cleaner Tool,Beauty,299052.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Cuticle Care', 'Cuticle Creams & Oils'",6.99,,0,0.0,-1
11027,China Glaze Hologlam Holographic Cosmic Dust .5 fl oz,Beauty,207159.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",2.99,China Glaze,0,0.0,-1
11031,China Glaze Hologlam Holographic Infra-Red,Beauty,187200.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",4.9,China Glaze,0,0.0,-1
11032,"Pink Armor Nail Growth Formula Treatments, 0.50 Fluid Ounce",Beauty,301130.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Growth Formula'",9.8,Pink Armor,0,0.0,-1
11033,X&amp;Y ANGEL New Short Curly Synthetic Hair Fiber Wigs Toupee M123,Beauty,441808.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs'",,,0,0.0,-1
11034,Finulite Cellulite Smoothing Massage Mitt,Health & Personal Care,294234.0,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Mitts & Cloths'",17.5,Finulite,0,0.0,-1
11035,"Maybelline New York Clean Express Waterproof Eye Makeup Remover, 4 Fluid Ounce",Beauty,8311.0,"'Beauty', 'Makeup', 'Makeup Remover', 'Eyes'",5.5,Maybelline,0,0.0,-1
11036,"Jerdon JS811W 8-Inch Portable LED Lighted Adjustable Tabletop Makeup Mirror with 10x Magnification Spot Mirror, White Finish",Beauty,328410.0,"'Beauty', 'Tools & Accessories', 'Mirrors', 'Makeup Mirrors'",27.75,Jerdon,0,0.0,-1
11037,"Clarisonic Mia 2 Sonic Skin Cleansing System, Lavender",Health & Personal Care,645214.0,"'Beauty', 'Skin Care', 'Sets & Kits'",149.0,,0,0.0,-1
11021,Nail Art Jumbo Stamp Stamping Manicure Image Plate 10 - Happy Nails by Cheeky&reg;,Beauty,150621.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",8.99,,0,0.0,-1
11023,"Winstonia 20 pc Nail Art Stamp Stamping Image Plate Set, Manicure Pedicure - First Generation",Beauty,347391.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",15.95,,0,0.0,-1
11024,American Classic Gelous Nail Gel Base Coat Nail Polish,Beauty,22913.0,"'Beauty', 'Makeup', 'Nails', 'Top & Base Coats'",5.95,,0,0.0,-1
11025,32 PCS Makeup Brush Set + Black Pouch Bag,Beauty,47353.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",12.98,En&#39;da,0,0.0,-1
11026,X&amp;Y ANGEL-2014 New Long Curly Half Fall Hairpiece Synthetic Wig KZ024,Beauty,353732.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs'",10.99,,0,0.0,-1
11029,China Glaze Hologlam Holographic Galactic Gray,Beauty,651657.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",8.79,China Glaze,0,0.0,-1
11028,Set 5 Wheels of Nail Art Fimo Slices Decal 3d Decorations 60 Designs by Cheeky&reg;,Beauty,55241.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",4.99,,0,0.0,-1
11030,China Glaze Hologlam 81160 When Stars Collide,Beauty,14931.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",8.79,China Glaze,0,0.0,-1
11015,Nail Art Jumbo Stamp Stamping Manicure Image Plate 2 Tropical Holiday by Cheeky&reg;,Beauty,109329.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",8.99,,0,0.0,-1
11017,Nail Art Jumbo Stamp Stamping Manicure Image Plate 6 Happy Holidays by Cheeky&reg;,Beauty,490874.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",8.99,,0,0.0,-1
11016,Nail Art Jumbo Stamp Stamping Manicure Image Plate 3 European Romance by Cheeky&reg;,Health & Personal Care,1132224.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",8.99,,0,0.0,-1
11014,New Nail Art Jumbo Stamp Stamping Manicure Image Plate 1 Viva Mexico by Cheeky&reg;,Beauty,584793.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",6.99,,0,0.0,-1
11019,Nail Art Jumbo Stamp Polish Manicure Image Plate 8 Princess Charming by Cheeky&reg;,Health & Personal Care,578929.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",8.99,,0,0.0,-1
11020,Nail Art Jumbo Stamp Stamping Manicure Image Plate 9 Wild At Heart by Cheeky&reg;,Health & Personal Care,501382.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",8.99,,0,0.0,-1
11018,Nail Art Jumbo Stamp Stamping Manicure Image Plate 7 Home Sweet Home by Cheeky&reg;,Beauty,284050.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",8.99,,0,0.0,-1
11022,Set 10 Nail Art Jumbo Polish Stamp Stamping Manicure Image Plates U1 by Cheeky&reg;,Beauty,397295.0,"'Beauty', 'Makeup', 'Nails', 'Nail Art'",79.99,,0,0.0,-1
11070,Watts Beauty 2% Retinol Serum 5 (Vitamin A) Hyaluronic Acid Gel Blend - 98% Natural / 72% Organic - 1oz,Beauty,1022181.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Acids & Peels', 'Retinol'",10.94,,0,0.0,-1
11071,"Garnier The Radiance Renewer Cleansing Gelee for Dull Skin, 8 Fluid Ounce",Beauty,86331.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers', 'Gels'",13.95,Garnier,0,0.0,-1
11073,CND Creative Nail Design Uv Nail Gel Polish Lilac Longing Sweet Dreams Collection Pastel,Beauty,10601.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",14.94,CND Cosmetics,0,0.0,-1
11072,"CND Shellac Uv Color Coat, Azure Wish, 1.6 Ounce",Beauty,107635.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",14.85,CND Cosmetics,0,0.0,-1
11074,"CND Shellac UV Color Coat, Grapefruit Sparkle, 0.25 Ounce",Beauty,10916.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",14.46,CND Cosmetics,0,0.0,-1
11075,"Eminence Organics Neroli Age Corrective Hydrating Mist, 4.2 Ounce",Beauty,52051.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",26.37,Eminence Organic Skin Care,0,0.0,-1
11076,"Bel Essence All-Natural Anti-Wrinkle Treatment - Intensive Anti Aging, Facial Lift Skin Care Formula - 1.5oz",Beauty,562518.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Fluids'",44.99,Bel Essence Anti Aging Treatment,0,0.0,-1
11077,Matrix Biolage Exquisite Oil Shampoo 33.8 oz &amp; Oil Creme Conditioner 33.8 oz oz Duo Set,Beauty,709613.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",30.48,Matrix,0,0.0,-1
11062,"OPI Euro Centrale Collection 2013, Vant To Bite My Neck",Health & Personal Care,45789.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",6.9,OPI,0,0.0,-1
11063,"OPI Euro Centrale Collection 2013, You're Such A Budapest",Health & Personal Care,83220.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",6.28,OPI,0,0.0,-1
11064,Herstyler Hair Serum with Argan Oil and Aloe Vera 2 fl oz / 60 ml,Beauty,1044436.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums'",10.12,HerStyler,0,0.0,-1
11065,"100% Pure Fruit Pigmented Ultra Lengthening All Natural Mascara, .24 oz. Blackberry (Black Purple)",Beauty,24065.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",21.0,Purity Cosmetics,0,0.0,-1
11066,"B.M.C 100 pc. Disposable Cosmetic Eye Wands Lip Brush Makeup Applicators for Mascara, Liquid Eyeliner, Lipstick, Lipgloss -Set 2",Beauty,27631.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",9.99,,0,0.0,-1
11067,OPI Gelcolor Soak off Gel Base &amp; Top Coat 0.5 oz / 15 ml each,Beauty,26592.0,"'Beauty', 'Makeup', 'Nails', 'Top & Base Coats'",24.95,OPI,0,0.0,-1
11068,TONYMOLY Luminous Pure Aura CC Cream (SPF30/PA++) 50ml,Beauty,133909.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",9.92,TONYMOLY,0,0.0,-1
11069,Lime Crime Lipstick ~Geradium~,,,"'Beauty', 'Makeup', 'Lips', 'Lipstick'",18.0,Lime Crime,0,0.0,-1
11052,Remington Ci96x1 Silk Ceramic Wide Styling Wand,Beauty,418959.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",29.41,Remington,0,0.0,-1
11055,"Remington S9500pp Pearl Pro Ceramic Flat Iron, 1 Inch",Beauty,250273.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",34.65,Remington,0,0.0,-1
11057,Remington Ac2015pp Pearl Pro AC Professional Hair Dryer,Beauty,702036.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",22.95,,0,0.0,-1
11054,Remington H9096 Silk Ceramic Heated Clip Setter,Beauty,22171.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Rollers'",35.19,Remington,0,0.0,-1
11058,"Rexaline Hydra Dose Hyper Hydrating Skin Densifying Anti Wrinkle Cream, 1.69 Ounce",,,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",19.99,Rexaline,0,0.0,-1
11059,350buy 36 Acrylic Powder Liquid KITS Primer UV NAIL ART TIP Set Dust Stickers Brush,Beauty,573748.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment'",23.9,BTArtbox,0,0.0,-1
11060,Ancient Minerals Magnesium Bath Flakes (8 LBS),Beauty,362133.0,"'Beauty', 'Bath & Body', 'Bath', 'Minerals & Salts'",38.98,Ancient Minerals,0,0.0,-1
11061,Bdellium Tools Professional Makeup Brush Pink Bambu Series - Bent Eyeliner 708,Beauty,321918.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",7.04,,0,0.0,-1
11046,"Skinmedica Lytera Skin Brightening Complex, 2.0 Fluid Ounce",Beauty,192653.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",62.36,SkinMedica,0,0.0,-1
11048,"OGX Weightless Healing Oil, Anti-Breakage Keratin Oil Instant Repair, 4oz",Beauty,77735.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums'",8.5,OGX,0,0.0,-1
11047,"OGX Anti-Breakage Keratin Oil 3 minute Miraculous Recovery, 6.7oz",Beauty,268836.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums'",8.58,OGX,0,0.0,-1
11049,Remington HC5850 Virtually Indestructible Haircut Kit,Beauty,262854.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Cutting Kits'",39.89,Remington,0,0.0,-1
11050,Remington HC5950 Touch Control Haircut Kit,Beauty,289413.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Cutting Kits'",54.0,Remington,0,0.0,-1
11051,"Remington S9620 Silk Ceramic Flat Iron, 2 Inch",Beauty,445136.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",34.96,Remington,0,0.0,-1
